Constant,-0.3850405816284759
Gamma,0.024847325678115893
b
0.06510528784785008,-0.024948198618657547,-0.01858486149029527,-0.04209269576483992,-0.06087758213030266,0.013686131805363433,-0.056033121064201066,0.2301913476378032,0.08375881166749857,-0.12024543380012225,0.15400129880574362,0.020356033785338533,-0.017447508844369974,0.07302164647795062,-0.014585435734327128,-0.14154871816254627,0.004585699802930582,-0.07453045500058983,-0.036138859961489175,-0.11813712344390562,0.012579206890116693,-0.14645500417917667,0.010706712139662226,-0.18026892865431765,-0.046939969876161405,-0.07166252882987396,0.0023078726144524497,0.025972626735445765,0.03688396639821569,0.11740729917065716,0.018363935758546498,0.03436797720603877,-0.08430182098628962,-0.1346387629916715,0.04921885858893926,0.05394041756492615,-0.023053163610688744,-0.007532117577185613,-0.15889756608233024,0.09000677866367396,0.005137358156957594,-0.021595662641221088,-0.18401834313753695,0.20664659793637266,-0.16567124980390804,-0.019691483967667518,-0.10603616342854971,-0.15047228731000462,0.1720509165057828,-0.5912459122639173

obs0, obs1, obs2, obs3, obs4, obs5, obs6, obs7, obs8, obs9, obs10, obs11, obs12, obs13, obs14, obs15, obs16, obs17, obs18, obs19, obs20, obs21, obs22, obs23, obs24, obs25, obs26, obs27, obs28, obs29, obs30, obs31, obs32, obs33, obs34, obs35, obs36, obs37, obs38, obs39, obs40, obs41, obs42, obs43, obs44, obs45, obs46, obs47, obs48, obs49, y
-0.0, 0.09254235888969968, 0.19094412483968579, -0.06326046506977281, -0.0705170102483742, 0.0922375093313623, -0.10615816706237559, -0.01908586378234216, -0.27784002378038747, 0.0412220252494523, 0.04531514074981245, 0.00836557264000203, 0.016516106161779096, -0.0171043816858301, -0.10584576225262579, -0.30112418000161734, 0.48209239757272937, -0.362769362826251, 0.45477752690312595, -0.12528696716865995, 0.10843425526564113, 0.14904835726265062, -0.04852149938350161, 0.11302426345286294, -0.05759309008025611, -0.04387916912289991, -0.006629864032517194, -0.011800564705986288, -0.0031175501541115085, -0.011433495005090005, -0.04128703244155544, -0.042874034916864395, -0.02324317303268502, -0.0027293574680521374, 0.005988621693628329, -0.09477720998455111, 0.14181858589783042, -0.05553244301481864, 0.007737136164861862, -0.020061550940215972, 0.07665824130635338, -0.1454303405894987, 0.08382267415894129, -0.017804566432969675, -0.0020410258223221224, 0.006388960985541995, -0.0553648060446779, 0.044399260912476396, 0.003360597435758362, -0.010859925087188372, 0.0634875955573271
-0.0, -0.012719791625872388, -0.09476818704371767, 0.11480883200863212, -0.008096069061677189, -0.09331790431305019, -0.07488550677213394, 0.03812355329726764, -0.07659752975013144, -0.1307287747439703, 0.04523165908402447, -0.014246907359050218, 0.05201160643371734, 0.00411725013729608, 0.03549153251838193, -0.016605280001816818, 0.01898531048031748, 0.12401223291164219, 0.03246054782833746, 0.053702912263830595, 0.08361942227934323, -0.011980235322893332, -0.0337581277074388, -0.03670080972725989, 0.04812003733597184, -0.48370566150151284, -0.2557219990256715, 0.05173025154255325, 0.10577917776980969, 0.15928366097774005, -0.21963207012314673, 0.05065533052095029, -0.07099634913590254, 0.46438716025440185, 0.3406339020097188, 0.05950051470450288, 0.09648713695181733, 0.19620639285389552, -0.06770533583445025, 0.0058873650559592705, -0.08647854431324928, -0.08292184957974026, -0.07334201121618966, -0.18313345991774738, 0.012082441283754323, -0.07279190845457784, -0.04978580404159763, 0.09531129769080293, -0.026555305068573332, 0.1511034556897612, -0.024328302602497423
-0.0, 0.09763442459980415, 0.11230847062264393, -0.10286359475070186, -0.06877032619972244, -0.08894868532822356, 7.951645506318226E-4, -0.015166997786372345, 0.0471540194055519, -0.13177086737871904, -8.62360839841276E-4, 0.01276068798658777, -0.02289380822776625, -0.020160638032057886, 0.2834208457738653, 0.46431224897287554, -0.4212005478931173, -0.3326942832301437, 0.38445067641016856, 0.04575463809685829, -0.06065993067055621, 0.10347206877859264, 0.03289474077908902, 0.1229884117123956, 0.028428994625087554, -0.06797590901639129, -0.09254125849867725, -0.034320225112469044, -0.015389191309978336, -0.06632533994597418, -0.04427922644459569, -0.01306822459943189, -0.0496952535641903, -0.020852995330175834, 0.03346977449283308, 0.01522142388488814, 0.20732730730164572, -0.07865596202588149, -0.007367238658396264, -0.0010835803558573247, 0.027925171589843027, 0.0052816465890974445, -0.041475873046799325, 0.030804669855617774, -0.07074265772414028, 0.03586569245292644, -0.03452942900966164, 0.1317330687820235, 0.16262639833328216, -0.11913028611662387, -0.018123077384163258
-0.0, -0.03834085603696334, -0.02654282550567003, 0.07823363027306103, 0.007079229804775264, 0.15326163346005625, 0.10765372541533887, 0.050867176849652335, 0.05859035899222543, 0.06168069661052392, 0.02480320389811576, -0.07538255178976379, 0.15704426982279307, -0.2858862754639991, -0.031457148542996784, 0.1416510875201169, -0.1557804963916758, 0.07163628289494711, 0.00702164113356032, -0.5841420914772335, 0.45891712974951154, 0.09105348704498734, -0.07953362406648817, 0.10387645036912964, -0.035133627360205026, -0.01110490376041903, 0.11188419096468677, 0.030300275063022183, 0.05007392754883124, 0.030357066512766602, 0.02000472955781656, 0.006134397359311746, 0.19643059719901748, 0.022475993171949545, 0.06250509404842088, -0.07226655368027306, -0.017083855932738732, 0.1483293309275093, 0.09036560171149416, 6.118731059003402E-4, -0.1347416845599228, -0.053652680047316464, 0.17110414047438804, 0.07204344754936565, -0.13724478789889522, 0.01840066654298846, 0.06094851205089573, 0.06641940798700631, -0.022315462472802104, -0.02891747262303947, -0.041046804844501114
-0.0, 0.05048718618776261, 0.11742258476859171, 0.041813136207701634, -0.07458046274252417, 0.16431148283826102, 0.09324108425702254, 0.002159620123324932, -0.16625735709554798, -0.018708001744313956, 0.14858774212540643, 0.03543835380624688, 0.08019267210493448, -0.19567241798636115, 0.06605883240293949, 0.0140122876115148, 0.014379776768989905, -0.25927185342603376, -0.23567133269011134, 0.04709470985379517, -0.03299104862533595, 0.1256427218307858, -0.11576918045648246, -0.6016467680775328, 0.44059924758309066, 0.0019332248537462405, -0.06676675415845901, 0.04381064787540949, 0.013104959801452657, -0.0876157267695598, -0.02052954259117436, 0.09474570830661737, -0.0011934810311713443, -0.04944402626180084, 0.03699656155919123, -0.111650631722305, 0.055331752812357166, 0.011458454001251133, 0.07598115855310161, -0.0319056761422365, -0.0019168628767237668, 0.05879521209347523, 0.03536417363930938, -0.05121243162069191, -0.11506099857216451, -0.047779705203624546, 0.15602624768345036, 0.00406130352185224, 0.08064767260140437, 0.004483040731081916, -0.05936493702061475
-0.0, -0.05236257411865737, 0.01583612979507984, 0.08128205696214072, 0.13721654716006845, 0.26621176942876495, -0.10832219025248202, 0.0248282270972355, -0.03969298449274231, 0.010975582068755823, 0.3613680714928082, -0.6517805596973365, -0.4164236718414393, -0.05933450109398892, 0.012522479886737325, 0.08912205461108454, -0.027355247088014716, 0.007340629914204998, -0.006809280844934698, -0.018507780295135046, -0.0010868046820683645, -0.02553477137902604, 0.04075144847869452, 0.008167831733650354, -0.03249949393956173, -0.08121554811720158, -0.09569082580629834, -0.03644782009298963, -0.016607688765325042, -0.018106377573711637, 0.008144313841034645, -0.020800975038993464, -0.20675467318147095, -0.04431828427367125, -0.08377144822752843, -0.054039110150569385, 0.0050576882757640135, 0.009214989573728781, -0.004628636333850238, 0.010195098098902665, 0.025921470555599718, 0.007905964761097239, 0.014148436271988604, 0.12185567064975936, 0.11202589884247748, -0.04121197023519433, -0.03269669995331748, -0.05917906198398998, -0.03020438916322445, 0.0903560504532691, 0.013346068031121969
-0.0, -0.06574477282649947, 0.031244532700870846, -0.12405886632486407, -0.022413859978281214, 0.04796920353196828, 0.113270708603357, -0.02469795346398644, 0.11643274686576441, 0.0799728543890485, -0.007293282357816475, -0.02041149761488016, -0.031110041973128076, 0.015757239858536425, -0.14175716862560997, -0.05238483829880891, -0.0561197106177947, -0.32503477278267656, -0.026741386870831024, 0.11146263395150019, 0.07244430999155047, -0.12944902201519481, 0.16059224107675293, 0.08616592246430567, -0.0019685877935656263, -0.029897046590349245, 0.07723589943026113, 0.00944278251861894, 0.001633139125226329, 0.1372643601053763, -0.34726166592076624, 0.14337857577283422, -0.03935855665656638, 0.025246980160594474, 0.03735073108217939, -0.2677662356640568, -0.4799743650735547, 0.30585159060225037, -0.08219459435654351, -0.11176444355276119, 0.1381546042548497, 0.0598892194111491, -0.17839825281613547, 0.13084799230292515, -0.1947834017441823, 0.0025357818620462525, -0.06403351415890787, 0.04368686722371003, 0.09241329001548129, -0.08412708008514032, -0.05464084785635761
-0.0, 0.03065355797315467, -0.21527518878203944, 0.11327715058904339, -0.2526487586933422, 0.0339561496250879, 0.06762184802831668, 0.09248184205209815, -0.23206392646203647, -0.07651549273685194, -0.1441581928993958, 0.24385646415023787, -0.4657265470865133, -0.22838917689157512, -0.2812830488911898, -0.035514431604981966, -0.2679454435145839, 0.09024260225805397, 0.1522851748986331, 0.05907331020196456, 0.05642637067430236, -0.019219979835189104, -0.1121463589034333, -0.13858966303623688, 0.02436983634985905, 0.029930974422243805, 0.12666748907409142, 0.03924042432926487, 0.04486197544037907, 0.021784735209674413, 0.01142419720995893, -0.12354636635127192, -0.08277523544791303, -0.002505701735941256, 0.06266202347990861, -0.09202023627828411, -0.013312159252574937, -0.08659762939245885, -0.1737249642105074, -0.12197297257246449, 0.0188872480291352, -0.15510783936075895, 0.031150868239751862, 0.10644714384330581, 0.030119071787625906, -0.06061151463898065, -0.19291161314596333, -0.08583990555606093, -0.08624744502320082, -0.057533982889518186, 0.22447170825476231
0.0026301064589068436, -0.07939983072040334, -0.025469842027651218, -0.23215486737915095, 0.5289938429953084, -0.003105629380062173, -0.24824047443038313, 0.006309249263146938, 0.004482146340693729, -0.14178688214749102, 0.36723082473929847, 0.41228076684117854, -0.05165577854678408, -0.1271304951016968, -0.16694761343683712, -0.03342948222991372, -0.09011480992261499, 0.07842798852704586, 0.12679230304997896, 0.023431668584092933, 0.08214596714426087, 0.06834599630417897, -0.05019630861713591, -0.03568696294835198, 0.04510124644205996, 0.06167003609091591, -0.186976526949203, -0.06632591638648666, -0.14240732908163684, 0.036528925183434945, 0.05690961059407521, 0.04507056097877419, 0.005947969244388826, -0.009233091031681531, -0.02804329573315124, -0.03517284153877381, -0.020921133997392687, 0.12999380341769337, 0.04653644286279272, 0.0954342745145815, -0.03650128453233545, -0.006983084434926491, -0.11036696838720772, 0.13611611708774132, 0.05417503784385902, 0.051851644908520254, 0.047910462569467356, -0.05112203476049269, -0.02456644295303301, -0.08856167955318962, 0.08167762919558433
-0.0, -0.012563665744852407, 0.06416437922961586, -0.13840248007111938, 0.1230358263586347, 0.17352679063087498, 0.09273727491927973, -0.048529085442080094, 0.07335328178388233, -0.1890070324221362, -0.27310014544756944, -0.0051640881889113135, 0.03207453994754249, -0.2185006910437627, 0.04027048633679371, 0.01014801834348725, 0.09366981433910297, -0.030288649553664046, -0.06877255213823517, 0.15849790415709517, 0.03239066950955084, -0.04330587764088904, 0.08728283194469275, -0.001136371154467693, 0.07427541846745148, -0.1399072793944004, 0.33801604326541096, -0.41612447657984225, -0.335381638701207, 0.13182179909167183, 0.0384767113903944, -0.03736027562444369, -0.20754969261265205, 0.10684700970135817, -0.09326639005225905, 0.07906719879571744, 0.16569228363482397, 0.17318783148536526, -0.0025572031324668978, 0.004925998045148639, -0.10467209237642489, 0.026336582575780063, 0.21537324184355314, 0.04943824324107186, 0.0685166750206006, -0.147635128188124, -0.0793218188860425, 0.10876294003736585, -0.044130748920867074, -0.004428226300256619, -0.11725765634518424
