obs0, obs1, obs2, obs3, obs4, obs5, obs6, obs7, obs8, obs9, obs10, obs11, obs12, obs13, obs14, obs15, obs16, obs17, obs18, obs19, obs20, obs21, obs22, obs23, obs24, obs25, obs26, obs27, obs28, obs29, obs30, obs31, obs32, obs33, obs34, obs35, obs36, obs37, obs38, obs39, obs40, obs41, obs42, obs43, y
-0.9581486734056566, 0.041066324683781893, 0.029917464177272323, 0.027756440025157966, 0.027793086359181304, 0.02914748170396515, 0.030207270187136762, 0.027719915963087156, 0.01839988893551644, 0.016487462162771447, 0.014696633757736385, 0.015294964162909801, 0.014100423948936987, 0.017274958571794015, 0.014773784491453541, 0.01650741532043716, 0.01400965891250613, 0.016099177840917484, 0.006433155071326327, 0.004526378075003576, 0.0046877852258352705, 3.842359191758029E-4, -0.0013749736468407173, 0.0023468813921575437, 0.0069364238796666595, -0.005173202278277397, -0.005687846658310222, -0.009231336202319819, -0.017028075645041885, -0.017394258065643008, -0.019008573522369746, -0.01895740574488389, -0.023663019759179012, -0.021421088485841747, -0.02563130701851607, -0.017822133378995565, -0.02861283525114832, -0.05246044274957476, 0.0014010861446004256, -0.013649489606195817, -0.027284751837579932, 0.026431587920306598, -0.0745043423894627, -0.08734612918679678, 0.0022273301427272324
0.0410663246837819, -0.9593566033695132, 0.02912253508817433, 0.027853595880315128, 0.027839223852755807, 0.028658665308138744, 0.029386806557508034, 0.027850326551180735, 0.017450639085895604, 0.016332155472847453, 0.015173751359959808, 0.015563617141415232, 0.014792083138444816, 0.01676514101513868, 0.015280306494055866, 0.01634664456324661, 0.014828521966626176, 0.01611078060351402, 0.005491638410956551, 0.004376187897753647, 0.004478043310643848, 0.0018652659819615623, 7.75335672860129E-4, 0.003066787976894877, 0.005888752225218267, -0.006236460222602731, -0.006490611429305728, -0.008752247520720607, -0.018125856773469916, -0.01829092700825872, -0.019280938866507953, -0.01925135165918599, -0.022228552016225964, -0.020755693734809153, -0.023362012007212867, -0.018611218176686158, -0.029840114490190917, -0.05369777903477117, 0.002051891367633298, -0.011361988092069933, -0.024467933650030617, 0.027043003160482346, -0.07640642233784573, -0.08894131437799505, -0.0013358471887217407
0.02991746417727233, 0.02912253508817433, -0.9783849692159561, 0.019543395457766816, 0.019388940594912113, 0.020607296329119992, 0.02111536574584746, 0.019295276763659178, 0.013707432087970843, 0.011881883738760264, 0.009738276778137078, 0.010294738296238497, 0.009237193500040972, 0.012361901134157112, 0.009933389249101282, 0.01157192348439122, 0.009320277194203135, 0.010709679498722658, 0.005369428934024393, 0.003548696941677939, 0.003716853793560679, -7.884325148987142E-4, -0.002349745323758332, 4.7728216882608136E-4, 0.005088409367111809, -0.0026037700825634995, -0.003147967106230729, -0.006868976336435357, -0.010851866684728656, -0.011223400198143234, -0.012735553857376621, -0.01268767753154804, -0.01806659442786055, -0.015605875254597307, -0.019639371037100214, -0.011860248797697676, -0.018804737684208123, -0.03542122621055312, -1.5110514376004804E-4, -0.011863812940196622, -0.02127331669206811, 0.01819003480064461, -0.05038472642571577, -0.059424301658925135, -0.0097402685649126
0.027756440025157966, 0.027853595880315142, 0.019543395457766816, -0.9801110598462949, 0.01924341308845775, 0.01903096401137079, 0.017850523237398132, 0.01950987955392748, 0.01136860077917134, 0.01177048389937927, 0.010737287077661714, 0.010652770361728176, 0.010751397412401156, 0.010849072051104535, 0.011137262443883807, 0.010962252820311697, 0.011462992677926637, 0.00975424621756215, 0.0031569897084337667, 0.003560913044822986, 0.003589290771548386, 0.003062419126903298, 0.003473071954792184, 0.0013183702644001842, 0.0015053115167683018, -0.004973114947574952, -0.004884774699073353, -0.005589106952144384, -0.013226847336442818, -0.01304339437420993, -0.012849438862131017, -0.012835127295419857, -0.0147693001815519, -0.014003490850456116, -0.013714696939888197, -0.013685490261253347, -0.02134979651228687, -0.03780874921660163, 8.304648056054288E-4, -0.006820273472746718, -0.014094557294359513, 0.01984041745227561, -0.054507609844715095, -0.06230499675392464, 0.026926288580251458
0.027793086359181297, 0.027839223852755793, 0.01938894059491211, 0.019243413088457777, -0.9804469280971323, 0.019721927171747113, 0.02066098532036947, 0.019541530937506487, 0.011021812450494673, 0.010854853170712537, 0.011326794183359547, 0.011437834286190978, 0.011234420113600877, 0.011334746052545239, 0.011201505597315633, 0.011368958169361058, 0.010999453526067713, 0.012128593230303656, 0.002626932247718925, 0.0024588298270694815, 0.0024519960071493667, 0.002723822928683937, 0.002390212374964764, 0.003858966338529388, 0.0038867753962365044, -0.005775827901214007, -0.0057051574059369375, -0.005550522295756299, -0.014138279921743659, -0.014120808140962171, -0.014291558344307948, -0.01429831435946241, -0.013403274907122, -0.013618058082001304, -0.013968753739444185, -0.013852287536818112, -0.0225413419613676, -0.03928399152685917, 0.003140865243371369, -0.004667863696046037, -0.014010288720342656, 0.019250345793050492, -0.05573260178359402, -0.06448096584154732, -0.0038745353329153187
0.029147481703965156, 0.028658665308138744, 0.020607296329119985, 0.019030964011370805, 0.01972192717174714, -0.9791389888603105, 0.02304570014007219, 0.019589619381901117, 0.012323718020423759, 0.010871086038405453, 0.01101907841581386, 0.011471501030646198, 0.010487369939866724, 0.012345096830271424, 0.010635563624516184, 0.011887019400296775, 0.009752755965441416, 0.01307307521862471, 0.0037677636418743774, 0.0023193313434147723, 0.002384660937823674, 5.531748093269251E-4, -0.0010164685402113845, 0.003810691382302957, 0.006299261858571441, -0.004631299384579643, -0.0049239193023900025, -0.006255552996622364, -0.013061801239945676, -0.01335796291534984, -0.014564837761595988, -0.014534414889069747, -0.015009455576353683, -0.014531459152636171, -0.01739800854762207, -0.012889246831733144, -0.021449333438097608, -0.03844841309610744, 0.002992948556115111, -0.007126058062846871, -0.018186256061499484, 0.018353848224591924, -0.054031027435871896, -0.06359509519179979, -0.009113246553815773
0.030207270187136776, 0.02938680655750809, 0.02111536574584744, 0.01785052323739812, 0.020660985320369463, 0.02304570014007216, -0.969763147759698, 0.0199212182903296, 0.012389242787122511, 0.00915460450401847, 0.01215128449897928, 0.013198315013743704, 0.011188388826120584, 0.013953943429925765, 0.010616989938180667, 0.013116773794783307, 0.008335955633444582, 0.01854632846401364, 0.0032879134434479866, 5.2776220712883934E-5, 8.518122864876473E-5, -0.0011717275470607973, -0.004890313511449841, 0.009026770680034983, 0.01244653965871602, -0.005758193288535214, -0.006228382504444851, -0.006638204278307845, -0.014534332241517484, -0.015290465504690778, -0.017763125710127965, -0.01776114546203037, -0.013253537818133208, -0.014336860709415276, -0.0198019414677245, -0.012914114551766668, -0.02357959262429037, -0.041468200538281576, 0.007388957743096643, -0.004032137819688821, -0.020329763225586477, 0.016934097309459082, -0.05625114176564197, -0.06829560432471862, 0.05156349418590526
0.027719915963087156, 0.027850326551180707, 0.01929527676365915, 0.019509879553927467, 0.019541530937506473, 0.019589619381901117, 0.019921218290329598, -0.9802515868537912, 0.0108890519271809, 0.011126324355466368, 0.011494931379016015, 0.011453282456104974, 0.011345166775140986, 0.011176894804058883, 0.01143417982518016, 0.011353973118798634, 0.01136339170257773, 0.01163390350431467, 0.002471028228168706, 0.002711653868637605, 0.002695740865931032, 0.0032545680078402035, 0.0032602383194190567, 0.003507336483930989, 0.003089610394231832, -0.0059492940563116645, -0.0058079309745458305, -0.005422853041509711, -0.014355780697230171, -0.014219366158131554, -0.014158510346622698, -0.014143701264903198, -0.0132937999123468, -0.013604837270057617, -0.013360045068577605, -0.014072133406337265, -0.022770964642055202, -0.03958651719404936, 0.0028313022420864784, -0.004494047779653633, -0.01343061950233855, 0.01968680017952421, -0.05643305262572041, -0.0648521050850189, 0.025942914479087906
0.018399888935516424, 0.017450639085895597, 0.013707432087970843, 0.011368600779171397, 0.011021812450494673, 0.012323718020423771, 0.012389242787122508, 0.010889051927180886, -0.9905498024383111, 0.007399102813815383, 0.00460933474033655, 0.005207906080706714, 0.00410830827277351, 0.007689028192524259, 0.004923316992552015, 0.006739694614962852, 0.0043390621328478285, 0.005316258846698266, 0.004712092189406414, 0.0026662591728321373, 0.002866867335196735, -0.0025548751542591236, -0.004186065313773204, -0.001719538367542056, 0.003653048742942949, 3.9981949959949485E-4, -2.7536016788836184E-4, -0.0047295149447420266, -0.0042533708530609025, -0.004703372514404412, -0.0063680409557855845, -0.006313383290323642, -0.013139338256077793, -0.010116011533338439, -0.014632156412840276, -0.005613894713434874, -0.008543136986852272, -0.017976735799150156, -0.0020466396450953372, -0.011077979315532649, -0.016495025707862227, 0.009773502756024365, -0.025640909179468145, -0.031018836907251674, -0.01784002597527176
0.016487462162771447, 0.01633215547284747, 0.011881883738760264, 0.011770483899379264, 0.010854853170712529, 0.010871086038405454, 0.009154604504018463, 0.011126324355466358, 0.007399102813815383, -0.9925651583101779, 0.005495725504182337, 0.005474544472707959, 0.0054163641079893006, 0.006299616702471767, 0.006027423747868292, 0.006179433765889133, 0.006318469637763566, 0.004184073837606668, 0.00277780873032649, 0.00281845239872274, 0.0028971387140195658, 9.570379696396862E-4, 0.0011797530640664422, -0.0012549512390465233, 1.6211984730290943E-4, -0.0016536508960084987, -0.0017636448621248667, -0.0035741472804188914, -0.006314520811820019, -0.006239641156775706, -0.006337657710299408, -0.006301794331217607, -0.010309884692657359, -0.008742229254160547, -0.009295150526768638, -0.007236177657819446, -0.010732105993327006, -0.020027554193205285, -0.0014020891936316936, -0.0067812815137958185, -0.010105494461957555, 0.011357259625413231, -0.029328111588359865, -0.03345793260857366, 0.020575043781672672
