Constant,-0.02144295885647407
Gamma,0.004991072041437318
b
-0.04506706960741945,0.24781104066412457,-3.3530623749372136E-4,0.0026012287870294387,-0.07230691240726492,-0.041088143323231616,0.09958477605126928,0.15482895101428185,0.015940180297833877,0.022463429703198378,0.05635557172625652,-0.07832144080617577,-0.03966373739753349,0.17836516610105407,-0.05537381038796396,0.02342636579313022,-0.020327317406595602,0.001568736636484224,0.05506580037544318,0.002327688128504002,0.09725058489877172,0.06641622273472253,-0.09963039172368211,0.0396937581183682,0.1378743331116913,-0.14164999904200237,0.17783571930135209,-0.08691985630575767,-0.0756384872461852,0.05509159463681556,0.06639651615086914,0.04545719231184247,-0.10317884628409624,0.2342542243174852,-0.07547800760083252,0.025797841241505776,0.07166061180171959,-0.08457273558982756,-0.13026288021358381,-0.02228457511565511,-0.10810648390695757,0.01119866305094408,0.07250863290809474,0.05349939695083131,0.057112816416931,-0.03204622679153929,-0.049550146761116,0.06872596971566525,0.0765957501741921,-0.12065724287904234

obs0, obs1, obs2, obs3, obs4, obs5, obs6, obs7, obs8, obs9, obs10, obs11, obs12, obs13, obs14, obs15, obs16, obs17, obs18, obs19, obs20, obs21, obs22, obs23, obs24, obs25, obs26, obs27, obs28, obs29, obs30, obs31, obs32, obs33, obs34, obs35, obs36, obs37, obs38, obs39, obs40, obs41, obs42, obs43, obs44, obs45, obs46, obs47, obs48, obs49, y
-0.0, -0.032083559209794166, 0.1228533522847266, 0.15451556641373154, -0.10856071883017884, 0.05495120298583616, 0.10879028619907793, -0.04130809826187303, -0.07774671401724689, 0.09380650414979053, 0.23244221569182466, -0.025976835852638297, 0.036530973572408164, -3.427373360299569E-4, 0.041344505187364926, -0.02874075385383854, 0.04636289188865627, 0.05553713438216466, 0.0018163493424247648, -0.007614022194613313, -0.010164730552953265, 0.10311794921593989, 0.010691432350433279, -0.011643174574413424, -0.038623215796056834, 0.18920065543095935, 0.09129225974495214, -0.07953402151559706, 0.18219292973788645, -0.10626039577164466, -0.06075055193185022, -0.15947769300737943, -0.1156650933596015, 0.041363415834794776, -0.07307762907883267, 0.0854518226157418, -0.04365287324667344, 0.11791550118556647, 0.04029725948750867, 0.08966827155104673, -0.28530700944472354, 0.21672787913814298, 0.5449334345806446, -0.09236648348914826, 0.009119923175545535, -0.2679398295243099, 0.19411621445277416, -0.2542815666962137, 0.20721198622113915, -0.08481871808844314, -0.04484213661631236
-0.0, 0.10223115783707962, -0.010607694025779168, 0.10592180623620259, -0.006280885740849923, 0.08714229810848888, -0.08619719506083375, -0.04334249688018984, 0.031076884246336874, 0.06019719470084875, 0.13041656347138686, 0.4642987008261705, -0.4638387546631868, -0.5258678007498337, -0.3839465055410636, -0.09062157117056058, -0.04237192937880591, -0.02326539296064542, 0.0681991552081877, 0.002911194989771458, -0.04930452245314217, 0.024087114150044667, -0.01768680701581063, -6.669433949075244E-5, -0.05791464411980357, 0.019926098086776676, 0.03744652495138726, -0.0034350514974024735, 0.02967573788909843, -0.01541602240498014, 0.032612406953660744, -0.023160216436036146, 0.05145470258322396, -0.02477859784300723, -0.11352184421848621, 0.0037924329143632844, -0.054966891412187434, -0.020562665770225662, -0.002855057479689979, -0.04126640067161536, -0.02299254222904266, 0.061737041608079135, -0.051980084717753575, 0.09562636645869695, -0.03255430420534832, -0.028179086813478037, -0.05575068717862254, -0.07444687351781978, -0.05066293650848262, 0.054978728740318054, 0.24657419790750623
-0.0, -0.10142343289839204, 0.009115863220639786, -0.050806818125297325, 0.03937618487878695, 0.018049948227908043, -0.013904371701120268, 0.05648783177323546, -0.04709003964142473, -0.039980455315121004, 0.015163199992711604, -0.0016737638948444036, 0.042598427515639865, -0.03062818889635474, -0.05074462313424479, 0.14412886014441242, -0.05328064559314527, -0.017846508154828942, 0.009131336956551604, -0.033559024594301656, 0.03549905606145492, 0.007848200009298263, -0.7381989056132078, -0.4416311276504314, 0.072670557428373, -0.12931480445983426, 0.002424629283281143, 0.029196981233966673, 0.08385619280110992, -0.1958180404132978, -0.07778661781668246, 0.0029841161207000426, -0.005417948641074117, 0.012717994923163714, -0.1066723487158886, 0.10797603679748821, -0.029150269309199214, 0.07993963400477426, -0.024973057685006298, 0.04961729396322953, 0.12203642681982464, -0.20559611427277014, 0.03225513213360334, 0.12342295166442314, 0.06825206665358911, -0.01518046014747049, 0.024089579675760423, -0.08984793154445152, 0.07745880983642177, 0.012374070692542932, -3.336326999064509E-4
-0.0, 0.0011598952865625144, -0.0931902189002964, 0.001280276408472333, -9.794141831511395E-4, -0.02411839311148485, 0.044331274958716485, -0.13130513627110785, -0.09913187974210068, 0.05841455847048943, -0.05792715526419281, 0.03649443395999049, -0.02108735927757867, 0.02718909285359763, -0.011108607369428059, -0.04046217985611569, -0.009587185259874776, 0.029445239996813453, -0.058189439352322986, 0.049320273901293336, -0.01932082481541011, -0.14398864614953155, -0.026413746854488395, 0.02103390282383357, 0.12610463777368755, 0.002284105757214605, -0.11177163832385509, 0.03812795653828785, 0.04055866829787617, 0.3289317689765458, -0.6280717394804424, -0.49752617684940253, 0.16231935778009215, -0.10809585219010555, 0.06050144237437084, 0.06342009480024098, -0.016869092353127915, 0.015128038595613553, -0.017878778890707003, -0.0411108701701503, 0.002540603726964521, -0.011949248189890526, -0.11333955406883117, 0.10086679010347495, -0.07371182141594596, 0.06066225642095618, 0.15156932452042096, -0.10937853605400602, -0.03595289027939717, -0.13485495873275685, 0.0025882458667571273
-0.0, -0.16934501005490712, 0.2023487147348753, -0.24039437232588506, -0.0945022998282073, -0.07634652669189904, -0.06061853303237073, 0.03479555117504915, -0.044027172785319875, 0.007550718885218331, -0.04512608001479666, -0.04587827298635516, -0.09927775091861465, -0.019126095156566283, 0.023320345683555063, -0.03203059961522587, -0.009331361678088403, 0.024577652042070026, 0.045847797676051856, -0.13908964059982454, -0.05406859854532606, 0.07393250161147936, 0.15132083194790033, -0.04891203753663587, 0.00811066884212947, -0.1384823209629588, 0.08118687275321154, 0.0651896842190208, 0.01789122169139081, 0.04520203218361273, 0.05025473866619691, -0.07220816037576468, -0.17644735300113257, 0.07307551026197544, -0.0029752900793884344, 0.10092326213828991, -0.08702280047199974, -0.22837355809236073, -0.5809338320031575, -0.40497857311987756, 0.11640632978670026, -0.04712945625150474, 0.027836237327912797, 0.07885045464024822, 0.038332479366149856, -0.0628013679130947, 0.2363416116797571, -0.1411266201941583, 0.08722463201216092, 0.12071043566085814, -0.07194602339834637
-0.0, -0.03776407370821556, -0.0656405099158688, -0.14737467431952264, -0.003351784797112964, 0.01080546492687259, -0.00764369455932601, -0.11807372506910198, -0.08631223674647387, 0.21249990132262506, -0.1821923984238273, 0.6876148972922898, 0.02124853272264168, 0.38197128808432157, 0.2562191913102027, 0.06866228354884124, -0.035229331905233, -0.10217621001747026, 0.13043122705980173, -0.001702478888830205, 0.0478154762787034, 0.009016920803246144, -1.6636462293385108E-4, -0.003615091230942481, 0.13129310241886394, 0.08579701944653977, 0.08378594322219732, 0.003632301609818453, 0.05557260600251874, -0.0626875162917338, 0.1401093987665218, 0.033569496485367153, 0.023490592358503745, -0.015357826617495516, 2.367815665632422E-4, 0.12953302269071365, 0.11280595440463448, 0.06327139939635446, 0.021039778963259165, -0.04360087092510082, -0.1006664326615319, 0.011822778988484241, 0.013113655942735622, 0.03340344657224538, 0.023745013201553786, 0.09443469626662712, 0.07977109380823132, -0.10022108645347978, -0.11624397643000234, 0.0030647757455125545, -0.040883069439856465
0.0024271678084930607, 0.10606737754060098, 0.05156901009317747, -0.20466865764080547, 0.013695153742373681, -0.21044668185609366, 0.5660485845279588, 0.09352164093263382, -0.42654810423448414, 0.3577664999777725, -0.09997160134468284, -0.07552046681645665, -0.04850297505341541, -0.12122012236628145, -0.08156268872057697, -0.04639205285568542, 0.09815724716664417, -0.006603068313699442, 0.19508059339604655, 0.03975424187093347, -0.010226335830642594, -0.07035461930065195, 0.006255766098327226, 0.0022285161816453843, 0.12668111548165478, -0.03136760305492754, 0.130598760078029, -0.010402731311700048, -0.02977558355323157, -0.023488694524989005, -0.006404469853993935, 0.024613205142270986, 0.021074812697486022, 0.06820972469238608, -0.035185013123038726, 0.02421996919809373, -0.08487652888973124, -0.11360509316871858, 0.07216181466629892, 0.02077323055816918, -0.002215035841681665, -0.013362022949445784, -0.009236060748463924, -0.011017778475385041, 0.10801605104859158, -0.028734866020907274, -0.19726148917889116, 0.15916479174611697, 0.11100987703000906, -0.03556149252839772, 0.09908774125976694
-0.0, -0.3538774821443261, -0.0257262402946778, 0.15313350633556497, 0.05252128669769138, 0.13508338246103913, -0.005371287657049069, -0.022915496306512125, -0.050964888839200626, -0.014635598801318752, -0.034468227855051825, 0.05247293339504523, -0.010247864734209996, -0.021392526535270007, 0.030661612053758155, 0.08603939249954984, 0.14578101885744257, 0.027027591696526805, -0.03276135752630448, 0.026835498953461434, 0.008309395215351888, -0.02201691478676009, 0.05507982505893318, -0.04492417687462924, -0.09402650322562177, 0.16144789999615478, 0.41427421640045725, 0.5755667670242561, -0.17506937400270625, 0.20533935742316695, -0.04972749241250253, 0.09927159342448559, -0.1646498689962144, -0.12101873043949579, -0.06626277378035453, -0.07652574606569926, -0.10716125635807813, -0.019480966249176536, 0.08632971299617302, 0.030668574915612583, 0.06118871332525311, -0.11930849044656297, -0.006893476648899851, 0.01396998455907064, 0.0757201168796241, -0.018710063250714518, -0.1130518759701224, -0.06585157322927936, 0.09310651501262068, -0.1837670763915886, 0.15405618856566938
-0.0, -0.03983068960845855, 0.18759705752876105, 0.06896595850486505, -0.003616297100742139, 0.03366693820540766, 0.08804013346388385, -0.06275457349436993, 0.01353138308576704, 0.0796737266003908, -0.039039869052538166, 0.06472354931864163, -0.015198302650695768, -0.009265460478117455, -0.0674044048145357, -0.019703178371632414, -0.1660480155346413, 0.0609410678711489, -0.0816387251976393, 0.08009017402720824, 0.0026927034530854336, -0.013064363367515458, -0.0691521615664549, 0.03465847799739156, -0.012798608686521195, -0.36249182845124034, -0.18293012953497548, -0.14777362032147887, -0.33810915105025785, 0.42437500941812867, -0.06052922348841158, 0.41026458734262705, -0.18443917674894833, -0.022617174032869936, -0.017904527638667015, 0.1483305033965718, 0.023312274644859573, 0.06190939312513134, 0.07609796100034782, 0.04492837540995767, -0.2503786022448194, -0.03259538685382233, 0.07016981627505656, 0.0229494529650311, 0.12864220985849356, 0.09196320396545271, 0.1910942964953091, -0.0699616999547404, 0.10995132841982787, -0.05113250913751393, 0.015860621709613908
-0.0, 0.29756032402864047, 0.1612118837402387, -0.021551084641527905, 0.056845239661425684, 0.039474865560742214, 0.0713507091084677, 0.1946481460901915, 0.033733476289380615, -0.0026952595747512477, 0.060295252080179794, -0.008535196865586342, 0.02715457996916137, -0.029487118710235016, 0.03505947016982967, 0.033623845525776325, 0.2754090578929671, -0.0015594705925622227, 0.013472696296718973, -0.07764006087193603, -0.08682994270983625, 0.33833177796445507, 0.064488732359162, -0.029656066319701625, -0.14846523715303342, -0.05060536879176378, 0.2572426646910063, 0.03515078282201167, -0.05453144193423751, -0.028847005321102886, -0.12772913418496157, 0.040444177143378765, 0.1036977692193743, 0.13574975222607902, 0.024669673654415452, 0.06662385859202011, -0.004602013499027937, 0.48621123413474227, -0.002297618516423436, -0.11775537340587637, 0.06989269619530208, 0.015555687320097737, -0.04232758864708731, 0.1310559815187274, -0.05371273011037567, 0.375099332250684, 0.19944750800413358, 0.03629368986146333, -0.023945750073021983, -0.08170848737294593, 0.022351313107251938
-0.0, -0.09371910674958969, -0.015423473212443887, -0.299683082730793, 0.1262490621848559, 0.14376152923749613, -0.08313616198141259, 0.013477648953276711, -0.05733352798060893, 0.056722105697721764, 0.24497150590672365, -0.11023776471539949, -0.027732952619469613, -0.033024123883178616, 0.07796219625876978, 0.07866612048521275, -0.1533430144153228, -0.07448921092981733, -0.003978769628965004, -0.01596745101112807, -0.07892743643786054, 0.2711212472260918, 0.04002656582176347, 0.059347920704732125, 0.007924330693124197, -0.15222964380046727, -0.038110793674748726, -0.01229244680664533, 0.14508045974989953, 0.121434614634102, -0.04077044738595865, -0.05875794278511984, -0.062150231520133194, 0.0855399333123887, -0.13442258691563452, 0.0623554281353294, 0.0905911941290215, -0.2065589193960175, 0.2603747265481234, -0.10729834555044777, 0.08806554946839842, 0.035115862223167704, 0.16721827261260513, -0.11026469790645427, 0.012225698697867852, 0.32411042291194936, -0.3640086095019674, -0.31689829282033954, -0.1536376149311388, -0.07473031787270888, 0.05607429700783436
-0.0, 0.17067918205060287, 0.05339062173841344, 0.12766168127681732, 0.05441452616557082, -0.1557593131746039, -0.012806380574888063, 0.12912945173138402, 0.08507546539670816, 0.02368949210062547, -0.015913963529253387, -0.009257616565694616, 0.03549380189637732, 0.04961583927963259, 0.006713772114833127, -0.09793333952663787, -0.03384703378020199, 0.04235594713750325, -0.09903587628375783, 0.012882714037361485, -0.0033135470614758544, -0.13818237786555848, -0.06277992385071615, -0.04739287254407928, -0.08027834417411181, 0.11128645678513949, 0.15723844982676327, 0.023839235926175796, 0.06178728862564446, -0.014220163022098624, 0.04034762777591413, -0.03657004458817097, -0.033761390632853584, 0.052998219764561205, -0.03055132057653907, -0.08034812658857773, -0.2506218094846137, -0.47958574905361706, 0.3569234137522973, -0.11452332038593029, -0.08375863512395788, -0.11181869183200312, 0.1446543179023737, 0.1781206816110527, 0.0853869229904721, 0.25938410566928466, 0.36973953131566856, 0.02576870558586649, -0.1925202731596364, 0.16131235409023037, -0.07793053285272296
